# This is cosmiceye-comb1.txt the combined spectrum created by combine_mage_spectra.pro from cosmiceye.ls
# Total exptime should be        32800.000 s  (       9.1111111 hr)
# 2533.0 +/- 114.0 was the median spectral resolution and MAD, R===lambda / (FWHM)
# Created from:  Individual filenames, barycentric correction(km/s), exptime(s)
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_b-comb.txt       9.6100000       7000.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_a-comb.txt       10.060000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_c-comb.txt       8.6300000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye-comb.txt       9.0300000       9000.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_a-comb.txt       26.610000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_b-comb.txt       26.790000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_c-comb.txt       26.960000       2400.0000
#  Wavelengths have been converted to vacuum barycentric Angstroms
#  Flux density (fnu)   units are erg/s/cm^2/Hz.  Note:  it is fnu, NOT flambda
#
wave        fnu          noise     obswave    avgsky      cont_fnu    cont_uncert
 4708.4047   6.200e-29   6.273e-30  4706.937   4.497e-28   6.152e-29   3.100e-30
 4708.7340   6.425e-29   6.261e-30  4707.266   4.475e-28   6.152e-29   3.102e-30
 4709.0634   6.246e-29   6.240e-30  4707.595   4.472e-28   6.152e-29   3.103e-30
 4709.3927   5.711e-29   6.201e-30  4707.924   4.396e-28   6.152e-29   3.104e-30
 4709.7221   5.237e-29   6.134e-30  4708.254   4.365e-28   6.152e-29   3.106e-30
 4710.0514   5.049e-29   6.147e-30  4708.583   4.420e-28   6.153e-29   3.107e-30
 4710.3808   4.491e-29   6.124e-30  4708.912   4.397e-28   6.153e-29   3.108e-30
 4710.7101   4.079e-29   6.078e-30  4709.241   4.379e-28   6.153e-29   3.110e-30
 4711.0395   3.235e-29   6.013e-30  4709.571   4.329e-28   6.153e-29   3.111e-30
 4711.3688   2.886e-29   5.968e-30  4709.900   4.301e-28   6.153e-29   3.112e-30
 4711.6982   2.317e-29   6.008e-30  4710.229   4.445e-28   6.153e-29   3.114e-30
 4712.0275   1.931e-29   6.038e-30  4710.558   4.567e-28   6.153e-29   3.115e-30
 4712.3569   1.819e-29   6.023e-30  4710.888   4.532e-28   6.153e-29   3.116e-30
 4712.6862   1.832e-29   6.030e-30  4711.217   4.512e-28   6.153e-29   3.117e-30
 4713.0155   1.471e-29   6.034e-30  4711.546   4.573e-28   6.153e-29   3.119e-30
 4713.3449   1.678e-29   6.009e-30  4711.875   4.487e-28   6.153e-29   3.120e-30
 4713.6742   1.485e-29   5.934e-30  4712.205   4.350e-28   6.153e-29   3.121e-30
 4714.0036   1.164e-29   5.857e-30  4712.534   4.304e-28   6.153e-29   3.122e-30
 4714.3329   7.304e-30   5.871e-30  4712.863   4.362e-28   6.153e-29   3.124e-30
 4714.6623   6.473e-30   5.853e-30  4713.192   4.315e-28   6.153e-29   3.125e-30
 4714.9916   1.265e-29   5.907e-30  4713.522   4.358e-28   6.154e-29   3.126e-30
 4715.3210   2.048e-29   5.945e-30  4713.851   4.376e-28   6.154e-29   3.127e-30
 4715.6503   2.320e-29   5.982e-30  4714.180   4.417e-28   6.154e-29   3.128e-30
 4715.9797   3.625e-29   6.095e-30  4714.509   4.472e-28   6.154e-29   3.130e-30
 4716.3090   5.129e-29   6.128e-30  4714.839   4.385e-28   6.154e-29   3.131e-30
 4716.6384   5.483e-29   6.102e-30  4715.168   4.335e-28   6.154e-29   3.132e-30
 4716.9677   5.497e-29   6.131e-30  4715.497   4.395e-28   6.154e-29   3.133e-30
 4717.2971   6.180e-29   6.191e-30  4715.826   4.431e-28   6.154e-29   3.134e-30
 4717.6264   6.062e-29   6.231e-30  4716.156   4.557e-28   6.154e-29   3.135e-30
 4717.9558   5.439e-29   6.251e-30  4716.485   4.619e-28   6.154e-29   3.137e-30
 4718.2851   6.026e-29   6.264e-30  4716.814   4.595e-28   6.154e-29   3.138e-30
 4718.6144   6.721e-29   6.326e-30  4717.143   4.672e-28   6.154e-29   3.139e-30
 4718.9437   6.230e-29   6.320e-30  4717.473   4.669e-28   6.154e-29   3.140e-30
 4719.2731   5.782e-29   6.307e-30  4717.802   4.737e-28   6.154e-29   3.141e-30
 4719.6024   5.658e-29   6.298e-30  4718.131   4.727e-28   6.155e-29   3.142e-30
 4719.9318   6.014e-29   6.378e-30  4718.460   4.864e-28   6.155e-29   3.143e-30
 4720.2611   6.329e-29   6.390e-30  4718.790   4.850e-28   6.155e-29   3.145e-30
 4720.5905   6.608e-29   6.439e-30  4719.119   4.891e-28   6.155e-29   3.146e-30
 4720.9198   6.651e-29   6.424e-30  4719.448   4.869e-28   6.155e-29   3.147e-30
 4721.2491   6.568e-29   6.418e-30  4719.777   4.857e-28   6.155e-29   3.148e-30
 4721.5785   6.893e-29   6.397e-30  4720.107   4.774e-28   6.155e-29   3.149e-30
 4721.9078   6.764e-29   6.367e-30  4720.436   4.757e-28   6.155e-29   3.150e-30
 4722.2372   6.637e-29   6.326e-30  4720.765   4.646e-28   6.155e-29   3.151e-30
 4722.5665   6.376e-29   6.269e-30  4721.094   4.580e-28   6.155e-29   3.152e-30
 4722.8959   6.126e-29   6.249e-30  4721.424   4.589e-28   6.155e-29   3.153e-30
 4723.2252   6.002e-29   6.229e-30  4721.753   4.524e-28   6.155e-29   3.154e-30
 4723.5546   6.387e-29   6.226e-30  4722.082   4.538e-28   6.155e-29   3.155e-30
 4723.8839   7.396e-29   6.247e-30  4722.411   4.468e-28   6.156e-29   3.156e-30
 4724.2133   7.169e-29   6.264e-30  4722.741   4.523e-28   6.156e-29   3.158e-30
 4724.5426   6.196e-29   6.245e-30  4723.070   4.590e-28   6.156e-29   3.159e-30
 4724.8720   6.692e-29   6.287e-30  4723.399   4.657e-28   6.156e-29   3.160e-30
 4725.2013   6.547e-29   6.329e-30  4723.728   4.754e-28   6.156e-29   3.161e-30
 4725.5307   6.812e-29   6.387e-30  4724.058   4.835e-28   6.156e-29   3.162e-30
 4725.8600   6.610e-29   6.406e-30  4724.387   4.899e-28   6.156e-29   3.163e-30
 4726.1894   6.750e-29   6.462e-30  4724.716   4.978e-28   6.156e-29   3.164e-30
 4726.5187   6.662e-29   6.450e-30  4725.045   4.957e-28   6.156e-29   3.165e-30
 4726.8481   6.594e-29   6.421e-30  4725.375   4.891e-28   6.156e-29   3.166e-30
 4727.1774   7.024e-29   6.430e-30  4725.704   4.862e-28   6.156e-29   3.167e-30
 4727.5068   6.745e-29   6.370e-30  4726.033   4.769e-28   6.156e-29   3.168e-30
 4727.8361   6.503e-29   6.303e-30  4726.362   4.626e-28   6.156e-29   3.169e-30
 4728.1655   7.377e-29   6.289e-30  4726.692   4.543e-28   6.157e-29   3.170e-30
 4728.4948   6.275e-29   6.142e-30  4727.021   4.396e-28   6.157e-29   3.171e-30
 4728.8242   5.322e-29   6.082e-30  4727.350   4.372e-28   6.157e-29   3.172e-30
 4729.1535   4.471e-29   5.987e-30  4727.679   4.264e-28   6.157e-29   3.173e-30
 4729.4829   3.852e-29   5.915e-30  4728.009   4.202e-28   6.157e-29   3.174e-30
 4729.8122   2.617e-29   5.816e-30  4728.338   4.139e-28   6.157e-29   3.175e-30
 4730.1415   2.226e-29   5.785e-30  4728.667   4.144e-28   6.157e-29   3.176e-30
 4730.4709   1.798e-29   5.754e-30  4728.996   4.146e-28   6.157e-29   3.177e-30
 4730.8002   1.857e-29   5.782e-30  4729.325   4.179e-28   6.157e-29   3.178e-30
 4731.1296   2.609e-29   5.850e-30  4729.655   4.269e-28   6.157e-29   3.178e-30
 4731.4589   3.329e-29   5.934e-30  4729.984   4.326e-28   6.157e-29   3.179e-30
 4731.7883   3.600e-29   5.967e-30  4730.313   4.365e-28   6.157e-29   3.180e-30
 4732.1176   3.899e-29   5.991e-30  4730.642   4.388e-28   6.158e-29   3.181e-30
 4732.4470   4.118e-29   6.037e-30  4730.972   4.413e-28   6.158e-29   3.182e-30
 4732.7763   4.104e-29   6.016e-30  4731.301   4.387e-28   6.158e-29   3.183e-30
 4733.1057   3.722e-29   5.977e-30  4731.630   4.373e-28   6.158e-29   3.184e-30
 4733.4349   3.683e-29   5.952e-30  4731.959   4.320e-28   6.158e-29   3.185e-30
 4733.7643   2.343e-29   5.880e-30  4732.289   4.290e-28   6.158e-29   3.186e-30
 4734.0936   1.592e-29   5.827e-30  4732.618   4.293e-28   6.158e-29   3.187e-30
 4734.1329   1.574e-29   5.828e-30  4732.657   4.293e-28   6.158e-29   3.187e-30
 4734.4874   1.428e-29   5.814e-30  4733.012   4.263e-28   6.158e-29   3.188e-30
 4734.8419   1.919e-29   5.871e-30  4733.366   4.319e-28   6.158e-29   3.189e-30
 4735.1964   2.645e-29   5.876e-30  4733.720   4.244e-28   6.158e-29   3.190e-30
 4735.5510   3.828e-29   5.961e-30  4734.075   4.282e-28   6.158e-29   3.191e-30
 4735.9055   4.063e-29   6.013e-30  4734.429   4.375e-28   6.159e-29   3.192e-30
 4736.2600   4.240e-29   6.051e-30  4734.784   4.419e-28   6.159e-29   3.193e-30
 4736.6145   5.195e-29   6.096e-30  4735.138   4.433e-28   6.159e-29   3.194e-30
 4736.9691   4.793e-29   6.087e-30  4735.493   4.416e-28   6.159e-29   3.195e-30
 4737.3236   6.214e-29   6.120e-30  4735.847   4.370e-28   6.159e-29   3.196e-30
 4737.6781   8.564e-29   7.984e-30  4736.201        -NaN   6.159e-29   3.197e-30
 4738.0327   8.055e-29   1.511e-29  4736.556        -NaN   6.159e-29   3.197e-30
 4738.3872   5.143e-29   1.830e-29  4736.910        -NaN   6.159e-29   3.198e-30
 4738.7417  -9.990e-01   3.780e+03  4737.265        -NaN   6.159e-29   3.199e-30
 4739.0962  -9.990e-01   3.780e+03  4737.619        -NaN   6.160e-29   3.200e-30
 4739.4508  -9.990e-01   3.780e+03  4737.974        -NaN   6.160e-29   3.201e-30
 4739.8053  -9.990e-01   3.780e+03  4738.328        -NaN   6.160e-29   3.202e-30
 4740.1598   3.277e-29   8.756e-30  4738.682        -NaN   6.160e-29   3.203e-30
 4740.5144   5.505e-29   6.657e-30  4739.037        -NaN   6.160e-29   3.204e-30
 4740.8690   6.085e-29   6.453e-30  4739.391   4.339e-28   6.160e-29   3.205e-30
 4741.2235   6.309e-29   6.279e-30  4739.746   4.671e-28   6.160e-29   3.206e-30
 4741.5780   7.113e-29   6.258e-30  4740.100   4.540e-28   6.160e-29   3.207e-30
 4741.9325   7.492e-29   6.199e-30  4740.454   4.393e-28   6.160e-29   3.207e-30
 4742.2871   7.001e-29   6.180e-30  4740.809   4.417e-28   6.161e-29   3.208e-30
 4742.6416   6.502e-29   6.153e-30  4741.163   4.442e-28   6.161e-29   3.209e-30
 4742.9961   6.019e-29   6.185e-30  4741.518   4.520e-28   6.161e-29   3.210e-30
 4743.3506   6.966e-29   6.224e-30  4741.872   4.522e-28   6.161e-29   3.211e-30
 4743.7052   6.337e-29   6.188e-30  4742.227   4.547e-28   6.161e-29   3.212e-30
 4744.0597   5.899e-29   6.239e-30  4742.581   4.682e-28   6.161e-29   3.213e-30
 4744.4142   5.667e-29   6.217e-30  4742.935   4.686e-28   6.161e-29   3.214e-30
 4744.7687   5.992e-29   6.240e-30  4743.290   4.618e-28   6.161e-29   3.214e-30
 4745.1233   5.814e-29   6.222e-30  4743.644   4.605e-28   6.162e-29   3.215e-30
 4745.4778   6.797e-29   6.274e-30  4743.999   4.669e-28   6.162e-29   3.216e-30
 4745.8323   6.090e-29   6.250e-30  4744.353   4.641e-28   6.162e-29   3.217e-30
 4746.1868   6.678e-29   6.225e-30  4744.708   4.530e-28   6.162e-29   3.218e-30
 4746.5414   6.588e-29   6.187e-30  4745.062   4.508e-28   6.162e-29   3.219e-30
 4746.8959   6.752e-29   6.222e-30  4745.417   4.543e-28   6.162e-29   3.220e-30
 4747.2505   6.453e-29   6.179e-30  4745.771   4.507e-28   6.162e-29   3.220e-30
 4747.6050   5.555e-29   6.155e-30  4746.125   4.577e-28   6.162e-29   3.221e-30
 4747.9596   4.305e-29   6.134e-30  4746.480   4.642e-28   6.163e-29   3.222e-30
 4748.3141   2.496e-29   6.035e-30  4746.834   4.596e-28   6.163e-29   3.223e-30
 4748.6686   3.278e-29   6.014e-30  4747.189   4.497e-28   6.163e-29   3.224e-30
 4749.0231   2.972e-29   6.047e-30  4747.543   4.536e-28   6.163e-29   3.225e-30
 4749.3777   4.020e-29   6.055e-30  4747.898   4.507e-28   6.163e-29   3.225e-30
 4749.7322   4.081e-29   6.054e-30  4748.252   4.499e-28   6.163e-29   3.226e-30
 4750.0867   4.954e-29   6.120e-30  4748.606   4.539e-28   6.163e-29   3.227e-30
 4750.4412   5.517e-29   6.076e-30  4748.961   4.372e-28   6.164e-29   3.228e-30
 4750.7958   5.753e-29   6.106e-30  4749.315   4.439e-28   6.164e-29   3.229e-30
 4751.1503   4.777e-29   6.107e-30  4749.670   4.578e-28   6.164e-29   3.230e-30
 4751.5048   4.714e-29   6.156e-30  4750.024   4.603e-28   6.164e-29   3.230e-30
 4751.8594   5.239e-29   6.111e-30  4750.378   4.462e-28   6.164e-29   3.231e-30
 4752.2139   6.198e-29   6.184e-30  4750.733   4.568e-28   6.164e-29   3.232e-30
 4752.5684   5.297e-29   6.177e-30  4751.087   4.610e-28   6.165e-29   3.233e-30
 4752.9229   5.074e-29   6.147e-30  4751.442   4.537e-28   6.165e-29   3.234e-30
 4753.2775   4.880e-29   6.077e-30  4751.796   4.451e-28   6.165e-29   3.234e-30
 4753.6320   3.717e-29   5.995e-30  4752.151   4.418e-28   6.165e-29   3.235e-30
 4753.9866   4.611e-29   6.007e-30  4752.505   4.353e-28   6.165e-29   3.236e-30
 4754.3411   4.074e-29   6.029e-30  4752.859   4.445e-28   6.165e-29   3.237e-30
 4754.6957   4.835e-29   6.014e-30  4753.214   4.358e-28   6.165e-29   3.237e-30
 4755.0502   5.563e-29   6.076e-30  4753.568   4.389e-28   6.166e-29   3.238e-30
 4755.4047   5.849e-29   6.064e-30  4753.923   4.360e-28   6.166e-29   3.239e-30
 4755.7592   4.430e-29   5.992e-30  4754.277   4.366e-28   6.166e-29   3.240e-30
 4756.1138   4.398e-29   6.030e-30  4754.632   4.400e-28   6.166e-29   3.241e-30
 4756.4683   5.080e-29   6.053e-30  4754.986   4.409e-28   6.166e-29   3.241e-30
 4756.8228   4.877e-29   6.069e-30  4755.340   4.417e-28   6.166e-29   3.242e-30
 4757.1773   4.178e-29   6.006e-30  4755.695   4.404e-28   6.167e-29   3.243e-30
 4757.5319   4.518e-29   6.041e-30  4756.049   4.425e-28   6.167e-29   3.244e-30
 4757.8864   5.439e-29   6.118e-30  4756.404   4.494e-28   6.167e-29   3.244e-30
 4758.2409   4.837e-29   6.037e-30  4756.758   4.385e-28   6.167e-29   3.245e-30
 4758.5954   5.140e-29   6.068e-30  4757.113   4.439e-28   6.167e-29   3.246e-30
 4758.9500   5.412e-29   6.108e-30  4757.467   4.450e-28   6.168e-29   3.247e-30
 4759.3045   5.517e-29   6.103e-30  4757.821   4.449e-28   6.168e-29   3.248e-30
 4759.6590   5.824e-29   6.185e-30  4758.176   4.575e-28   6.168e-29   3.248e-30
 4760.0135   6.533e-29   6.203e-30  4758.530   4.566e-28   6.168e-29   3.249e-30
 4760.3681   5.788e-29   6.216e-30  4758.885   4.618e-28   6.168e-29   3.250e-30
 4760.7227   6.050e-29   6.186e-30  4759.239   4.557e-28   6.168e-29   3.251e-30
 4761.0772   6.102e-29   6.265e-30  4759.593   4.708e-28   6.169e-29   3.251e-30
 4761.4317   5.759e-29   6.235e-30  4759.948   4.686e-28   6.169e-29   3.252e-30
 4761.7863   5.988e-29   6.186e-30  4760.302   4.560e-28   6.169e-29   3.253e-30
 4762.1408   6.120e-29   6.213e-30  4760.657   4.602e-28   6.169e-29   3.254e-30
 4762.4953   5.530e-29   6.162e-30  4761.011   4.508e-28   6.169e-29   3.254e-30
 4762.8498   5.837e-29   6.145e-30  4761.366   4.431e-28   6.170e-29   3.255e-30
 4763.2044   6.330e-29   6.095e-30  4761.720   4.352e-28   6.170e-29   3.256e-30
 4763.5589   5.788e-29   6.076e-30  4762.074   4.332e-28   6.170e-29   3.257e-30
 4763.9134   6.153e-29   6.035e-30  4762.429   4.249e-28   6.170e-29   3.257e-30
 4764.2679   6.208e-29   6.062e-30  4762.783   4.287e-28   6.170e-29   3.258e-30
 4764.6225   5.492e-29   6.045e-30  4763.138   4.325e-28   6.171e-29   3.259e-30
 4764.9770   5.700e-29   6.091e-30  4763.492   4.420e-28   6.171e-29   3.259e-30
 4765.3315   5.405e-29   6.069e-30  4763.847   4.417e-28   6.171e-29   3.260e-30
 4765.6860   5.109e-29   6.091e-30  4764.201   4.458e-28   6.171e-29   3.261e-30
 4766.0406   5.751e-29   6.128e-30  4764.556   4.436e-28   6.172e-29   3.262e-30
 4766.3951   4.721e-29   6.025e-30  4764.910   4.339e-28   6.172e-29   3.262e-30
 4766.7496   3.525e-29   5.946e-30  4765.264   4.334e-28   6.172e-29   3.263e-30
 4767.1042   3.404e-29   5.900e-30  4765.619   4.274e-28   6.172e-29   3.264e-30
 4767.4588   2.084e-29   5.837e-30  4765.973   4.262e-28   6.172e-29   3.265e-30
 4767.8133   3.568e-29   5.872e-30  4766.328   4.160e-28   6.173e-29   3.265e-30
 4768.1678   3.381e-29   5.888e-30  4766.682   4.241e-28   6.173e-29   3.266e-30
 4768.5224   4.374e-29   5.952e-30  4767.037   4.285e-28   6.173e-29   3.267e-30
 4768.8769   3.689e-29   5.940e-30  4767.391   4.284e-28   6.173e-29   3.268e-30
 4769.2314   5.260e-29   6.019e-30  4767.745   4.305e-28   6.174e-29   3.268e-30
 4769.5859   5.826e-29   6.081e-30  4768.100   4.346e-28   6.174e-29   3.269e-30
 4769.9405   5.129e-29   6.074e-30  4768.454   4.440e-28   6.174e-29   3.270e-30
 4770.2950   4.435e-29   6.094e-30  4768.809   4.526e-28   6.174e-29   3.270e-30
 4770.6495   4.794e-29   6.084e-30  4769.163   4.459e-28   6.175e-29   3.271e-30
 4771.0040   5.350e-29   6.164e-30  4769.517   4.554e-28   6.175e-29   3.272e-30
 4771.3586   3.872e-29   6.078e-30  4769.872   4.539e-28   6.175e-29   3.273e-30
 4771.7131   3.495e-29   6.075e-30  4770.226   4.571e-28   6.175e-29   3.273e-30
 4772.0676   2.674e-29   5.953e-30  4770.581   4.361e-28   6.175e-29   3.274e-30
 4772.4221   3.008e-29   5.915e-30  4770.935   4.297e-28   6.176e-29   3.275e-30
 4772.7767   1.773e-29   5.799e-30  4771.290   4.253e-28   6.176e-29   3.275e-30
 4773.1312   7.069e-30   5.763e-30  4771.644   4.202e-28   6.176e-29   3.276e-30
 4773.4857   5.640e-30   5.703e-30  4771.998   4.161e-28   6.177e-29   3.277e-30
 4773.8402   8.931e-30   5.747e-30  4772.353   4.191e-28   6.177e-29   3.278e-30
 4774.1949   1.149e-29   5.768e-30  4772.707   4.244e-28   6.177e-29   3.278e-30
 4774.5494   1.797e-29   5.832e-30  4773.062   4.305e-28   6.177e-29   3.279e-30
 4774.9039   5.257e-30   5.829e-30  4773.416   4.363e-28   6.178e-29   3.280e-30
 4775.2584   1.329e-29   5.855e-30  4773.770   4.381e-28   6.178e-29   3.280e-30
 4775.6130   1.315e-29   5.867e-30  4774.125   4.393e-28   6.178e-29   3.281e-30
 4775.9675   1.530e-29   5.967e-30  4774.479   4.516e-28   6.178e-29   3.282e-30
 4776.3220   1.987e-29   6.001e-30  4774.834   4.566e-28   6.179e-29   3.283e-30
 4776.6765   2.472e-29   6.033e-30  4775.188   4.541e-28   6.179e-29   3.283e-30
 4777.0311   2.715e-29   6.006e-30  4775.543   4.505e-28   6.179e-29   3.284e-30
 4777.3856   2.859e-29   6.018e-30  4775.897   4.465e-28   6.179e-29   3.285e-30
 4777.7401   3.475e-29   6.032e-30  4776.252   4.505e-28   6.180e-29   3.285e-30
 4778.0946   2.980e-29   6.061e-30  4776.606   4.512e-28   6.180e-29   3.286e-30
 4778.4492   3.287e-29   6.071e-30  4776.960   4.555e-28   6.180e-29   3.287e-30
 4778.8037   3.012e-29   6.078e-30  4777.315   4.621e-28   6.181e-29   3.287e-30
 4779.1582   2.317e-29   6.072e-30  4777.669   4.622e-28   6.181e-29   3.288e-30
 4779.5127   3.077e-29   6.121e-30  4778.024   4.651e-28   6.181e-29   3.289e-30
 4779.8673   2.183e-29   6.036e-30  4778.378   4.588e-28   6.182e-29   3.290e-30
 4780.2218   1.473e-29   5.969e-30  4778.733   4.492e-28   6.182e-29   3.290e-30
 4780.5763   1.781e-29   5.949e-30  4779.087   4.443e-28   6.182e-29   3.291e-30
 4780.9310   2.749e-29   5.998e-30  4779.441   4.458e-28   6.182e-29   3.292e-30
 4781.2855   3.332e-29   6.106e-30  4779.796   4.574e-28   6.183e-29   3.292e-30
 4781.6400   3.196e-29   6.061e-30  4780.150   4.503e-28   6.183e-29   3.293e-30
 4781.9945   3.853e-29   6.081e-30  4780.505   4.489e-28   6.183e-29   3.294e-30
 4782.3491   4.156e-29   6.089e-30  4780.859   4.426e-28   6.184e-29   3.295e-30
 4782.7036   3.923e-29   6.075e-30  4781.213   4.511e-28   6.184e-29   3.295e-30
 4783.0581   2.938e-29   6.057e-30  4781.568   4.539e-28   6.184e-29   3.296e-30
 4783.4126   3.553e-29   6.125e-30  4781.922   4.584e-28   6.185e-29   3.297e-30
 4783.7672   3.456e-29   6.050e-30  4782.277   4.427e-28   6.185e-29   3.297e-30
 4784.1217   2.539e-29   5.976e-30  4782.631   4.399e-28   6.185e-29   3.298e-30
 4784.4762   2.864e-29   5.975e-30  4782.986   4.351e-28   6.186e-29   3.299e-30
 4784.8307   2.237e-29   5.904e-30  4783.340   4.288e-28   6.186e-29   3.299e-30
 4785.1853   2.459e-29   5.906e-30  4783.694   4.278e-28   6.186e-29   3.300e-30
 4785.5398   2.403e-29   5.893e-30  4784.049   4.285e-28   6.187e-29   3.301e-30
 4785.8943   2.085e-29   5.936e-30  4784.403   4.344e-28   6.187e-29   3.302e-30
 4786.2488   1.858e-29   5.938e-30  4784.758   4.427e-28   6.187e-29   3.302e-30
 4786.6034   2.046e-29   5.961e-30  4785.112   4.387e-28   6.188e-29   3.303e-30
 4786.9579   2.371e-29   5.944e-30  4785.467   4.388e-28   6.188e-29   3.304e-30
 4787.3124   2.241e-29   5.937e-30  4785.821   4.317e-28   6.188e-29   3.304e-30
 4787.6670   1.683e-29   5.870e-30  4786.175   4.230e-28   6.189e-29   3.305e-30
 4788.0216   2.582e-29   5.902e-30  4786.530   4.257e-28   6.189e-29   3.306e-30
 4788.3761   1.168e-29   5.831e-30  4786.884   4.252e-28   6.189e-29   3.306e-30
 4788.7306   1.848e-29   5.904e-30  4787.239   4.330e-28   6.190e-29   3.307e-30
 4789.0851   1.555e-29   5.874e-30  4787.593   4.275e-28   6.190e-29   3.308e-30
 4789.4397   2.497e-29   5.970e-30  4787.948   4.362e-28   6.191e-29   3.309e-30
 4789.7942   1.693e-29   5.905e-30  4788.302   4.349e-28   6.191e-29   3.309e-30
 4790.1487   1.768e-29   5.953e-30  4788.656   4.363e-28   6.191e-29   3.310e-30
 4790.5032   1.389e-29   5.855e-30  4789.011   4.239e-28   6.192e-29   3.311e-30
 4790.8578   2.550e-29   5.975e-30  4789.365   4.345e-28   6.192e-29   3.311e-30
 4791.2123   8.746e-30   5.850e-30  4789.720   4.335e-28   6.192e-29   3.312e-30
 4791.5668   1.962e-29   5.935e-30  4790.074   4.286e-28   6.193e-29   3.313e-30
 4791.9213   2.764e-29   5.997e-30  4790.428   4.426e-28   6.193e-29   3.314e-30
 4792.2759   2.208e-29   6.007e-30  4790.783   4.478e-28   6.194e-29   3.314e-30
 4792.6304   1.981e-29   6.042e-30  4791.137   4.567e-28   6.194e-29   3.315e-30
 4792.9849   1.059e-29   6.017e-30  4791.492   4.546e-28   6.194e-29   3.316e-30
 4793.3394   1.289e-29   5.990e-30  4791.846   4.485e-28   6.195e-29   3.316e-30
 4793.6940   1.615e-29   6.064e-30  4792.201   4.553e-28   6.195e-29   3.317e-30
 4794.0486   1.978e-29   6.039e-30  4792.555   4.509e-28   6.196e-29   3.318e-30
 4794.4031   1.873e-29   6.059e-30  4792.909   4.535e-28   6.196e-29   3.318e-30
 4794.7576   2.960e-29   6.130e-30  4793.264   4.579e-28   6.196e-29   3.319e-30
 4795.1122   3.375e-29   6.208e-30  4793.618   4.666e-28   6.197e-29   3.320e-30
 4795.4667   4.332e-29   6.272e-30  4793.973   4.741e-28   6.197e-29   3.321e-30
 4795.8212   4.443e-29   6.293e-30  4794.327   4.733e-28   6.198e-29   3.321e-30
 4796.1758   5.637e-29   6.389e-30  4794.682   4.774e-28   6.198e-29   3.322e-30
 4796.5303   6.015e-29   6.378e-30  4795.036   4.747e-28   6.198e-29   3.323e-30
 4796.8848   5.929e-29   6.372e-30  4795.391   4.693e-28   6.199e-29   3.323e-30
 4797.2393   5.027e-29   6.338e-30  4795.745   4.744e-28   6.199e-29   3.324e-30
 4797.5939   4.515e-29   6.327e-30  4796.099   4.786e-28   6.200e-29   3.325e-30
 4797.9484   4.871e-29   6.361e-30  4796.454   4.781e-28   6.200e-29   3.326e-30
 4798.3029   5.289e-29   6.371e-30  4796.808   4.808e-28   6.201e-29   3.326e-30
 4798.6574   4.738e-29   6.350e-30  4797.163   4.781e-28   6.201e-29   3.327e-30
 4799.0120   4.837e-29   6.307e-30  4797.517   4.638e-28   6.201e-29   3.328e-30
 4799.3665   4.637e-29   6.289e-30  4797.872   4.686e-28   6.202e-29   3.328e-30
 4799.7210   4.403e-29   6.260e-30  4798.226   4.573e-28   6.202e-29   3.329e-30
 4800.0755   4.861e-29   6.288e-30  4798.580   4.614e-28   6.203e-29   3.330e-30
 4800.4301   4.259e-29   6.182e-30  4798.935   4.517e-28   6.203e-29   3.330e-30
 4800.7847   3.051e-29   6.132e-30  4799.289   4.509e-28   6.204e-29   3.331e-30
 4801.1392   4.568e-29   6.206e-30  4799.644   4.503e-28   6.204e-29   3.332e-30
 4801.4937   4.736e-29   6.197e-30  4799.998   4.447e-28   6.205e-29   3.333e-30
 4801.8483   5.232e-29   6.239e-30  4800.352   4.505e-28   6.205e-29   3.333e-30
 4802.2028   4.416e-29   6.207e-30  4800.707   4.504e-28   6.206e-29   3.334e-30
 4802.5573   4.819e-29   6.271e-30  4801.061   4.577e-28   6.206e-29   3.335e-30
 4802.9118   5.677e-29   6.343e-30  4801.416   4.649e-28   6.207e-29   3.335e-30
 4803.2664   5.139e-29   6.329e-30  4801.770   4.658e-28   6.207e-29   3.336e-30
 4803.6209   4.557e-29   6.306e-30  4802.125   4.683e-28   6.207e-29   3.337e-30
